timestamp,p_mbar,T_degC,Tpot_K,Tdew_degC,rh_percent,VPmax_mbar,VPact_mbar,VPdef_mbar,sh_g_kg,H2OC_mmol_mol,rho_g_m3,wv_m_s,max_wv_m_s,wd_deg,target
2021-07-21 23:55:21,16.2,538.5292,0,0,,,,,,,16.41746,19.9391,20.54382,,235.2314
2021-07-21 23:55:31,16.2,538.5292,0,0,,,,,,,16.41746,20.36533,21.32322,,235.2497
2021-07-21 23:55:48,16.2,538.5292,0,0,,,,,,,16.41746,20.36533,20.76868,,235.149
2021-07-21 23:56:04,16.2,538.5292,0,0,,,,,,,16.41746,20.04013,21.05056,,235.1124
2021-07-21 23:56:15,16.2,538.5292,0,0,,,,,,,16.41746,20.04013,21.05056,,235.1673
2021-07-21 23:56:26,16.2,538.5292,0,0,,,,,,,16.41746,20.36226,21.10452,,235.1399
2021-07-21 23:56:37,16.2,538.5292,0,0,,,,,,,16.41746,20.36226,21.10452,,235.3001
2021-07-21 23:56:47,16.2,538.5292,0,0,,,,,,,16.41746,20.36226,21.10452,,235.1765
2021-07-21 23:57:04,16.2,538.5292,0,0,,,,,,,16.41746,19.82384,20.69637,,234.9934
2021-07-21 23:57:15,16.2,538.5292,0,0,,,,,,,16.41746,20.43034,21.09468,,234.9819
2021-07-21 23:57:25,16.2,538.5292,0,0,,,,,,,16.41746,19.77966,20.64323,,235.1444
2021-07-21 23:57:36,16.2,538.5292,0,0,,,,,,,16.41746,20.2313,20.56623,,234.9911
2021-07-21 23:57:47,16.2,538.5292,0,0,,,,,,,16.41746,20.14484,20.56623,,234.8927
2021-07-21 23:58:03,16.2,538.5292,0,0,,,,,,,16.41746,20.57413,21.16815,,234.8538
2021-07-21 23:58:14,16.2,538.5292,0,0,,,,,,,16.41746,20.07893,20.74459,,234.0802
2021-07-21 23:58:31,16.2,538.5292,0,0,,,,,,,16.41746,20.39349,21.0304,,234.879
2021-07-21 23:58:42,16.2,538.5292,0,0,,,,,,,16.41746,20.39349,21.0304,,234.9568
2021-07-21 23:58:52,16.2,538.5292,0,0,,,,,,,16.41746,20.39349,21.0304,,235.0987
2021-07-21 23:59:03,16.2,538.5292,0,0,,,,,,,16.41746,20.39349,21.0304,,235.1856
2021-07-21 23:59:14,16.2,538.5292,0,0,,,,,,,16.41746,20.39349,21.00141,,235.0254
2021-07-21 23:59:30,16.2,538.5292,0,0,,,,,,,16.41746,20.20842,20.61367,,235.236
2021-07-21 23:59:41,16.2,538.5292,0,0,,,,,,,16.41746,20.47032,21.35998,,235.7029
2021-07-21 23:59:52,16.2,538.5292,0,0,,,,,,,16.41746,20.47032,20.70767,,235.4786
2021-07-22 00:00:19,16.2,538.5292,0,0,,,,,,,16.41746,20.10845,20.48438,,235.3893
2021-07-22 00:00:36,16.2,538.5292,0,0,,,,,,,16.41746,20.45231,21.19772,,236.1675
2021-07-22 00:00:46,16.2,538.5292,0,0,,,,,,,16.41746,20.45231,20.4996,,236.037
2021-07-22 00:01:03,16.2,538.5292,0,0,,,,,,,16.41746,19.96932,20.4996,,235.9089
2021-07-22 00:01:14,16.2,538.5292,0,0,,,,,,,16.41746,19.96932,20.4996,,235.9729
2021-07-22 00:01:24,16.2,538.5292,0,0,,,,,,,16.41746,19.96932,20.9743,,236.0988
2021-07-22 00:01:35,16.2,538.5292,0,0,,,,,,,16.41746,20.24792,20.9743,,236.6046
2021-07-22 00:01:52,16.2,538.5292,0,0,,,,,,,16.41746,20.24792,20.62527,,236.4765
2021-07-22 00:02:02,16.2,538.5292,0,0,,,,,,,16.41746,20.24792,20.62527,,236.4467
2021-07-22 00:02:13,16.2,538.5292,0,0,,,,,,,16.41746,19.84084,20.24677,,236.5863
2021-07-22 00:02:30,16.2,538.5292,0,0,,,,,,,16.41746,19.84084,20.85735,,236.6642
2021-07-22 00:02:46,15.5,538.5292,0,0,,,,,,,16.41746,19.84084,20.61613,,236.8358
2021-07-22 00:02:57,15.5,538.5292,0,0,,,,,,,16.41746,19.84084,20.88903,,237.1173
2021-07-22 00:03:08,15.5,538.5292,0,0,,,,,,,16.41746,19.84084,20.88903,,237.7856
2021-07-22 00:03:18,15.5,538.5292,0,0,,,,,,,16.41746,19.84084,20.88903,,237.4308
2021-07-22 00:03:35,15.5,538.5292,0,0,,,,,,,16.41746,19.84084,21.20147,,237.3347
2021-07-22 00:03:46,15.5,538.5292,0,0,,,,,,,16.41746,19.84084,21.20147,,237.4102
2021-07-22 00:03:56,15.5,538.5292,0,0,,,,,,,16.41746,19.84084,20.49742,,237.5796
2021-07-22 00:04:13,15.5,538.5292,0,0,,,,,,,16.41746,19.84084,21.22157,,237.6551
2021-07-22 00:04:24,15.5,538.5292,0,0,,,,,,,16.41746,19.90579,21.22157,,237.7558
2021-07-22 00:04:34,15.5,538.5292,0,0,,,,,,,16.41746,19.64864,20.37324,,237.8222
2021-07-22 00:04:45,15.5,538.5292,0,0,,,,,,,16.41746,19.64864,20.37324,,238.225
2021-07-22 00:05:02,15.5,538.5292,0,0,,,,,,,16.41746,19.64864,21.15664,,238.2113
2021-07-22 00:05:12,15.5,538.5292,0,0,,,,,,,16.41746,19.95821,21.15664,,237.9916
2021-07-22 00:05:23,15.5,538.5292,0,0,,,,,,,16.41746,19.95821,21.15664,,238.1175
2021-07-22 00:05:40,15.5,538.5292,0,0,,,,,,,16.41746,19.57834,20.62422,,238.6187
2021-07-22 00:05:50,15.5,538.5292,0,0,,,,,,,16.41746,19.57834,20.62422,,238.637
2021-07-22 00:06:01,15.5,538.5292,0,0,,,,,,,16.41746,19.57834,20.62422,,238.6233
2021-07-22 00:06:12,15.5,538.5292,0,0,,,,,,,16.41746,19.57834,21.18997,,238.4562
2021-07-22 00:06:28,15.5,538.5292,0,0,,,,,,,16.41746,20.08845,21.18997,,238.9093
2021-07-22 00:06:45,15.5,538.5292,0,0,,,,,,,16.41746,20.08845,21.09155,,239.0627
2021-07-22 00:06:56,15.5,538.5292,0,0,,,,,,,16.41746,20.08845,21.09155,,239.1725
2021-07-22 00:07:06,15.5,538.5292,0,0,,,,,,,16.41746,20.08845,21.09155,,239.351
2021-07-22 00:07:23,15.5,538.5292,0,0,,,,,,,16.41746,20.01387,21.09155,,239.4929
2021-07-22 00:07:34,15.5,538.5292,0,0,,,,,,,16.41746,20.01387,21.09155,,239.4334
2021-07-22 00:07:44,15.5,538.5292,0,0,,,,,,,16.41746,20.01387,21.09155,,239.6097
2021-07-22 00:07:55,15.5,538.5292,0,0,,,,,,,16.41746,20.01387,20.78674,,240.0605
2021-07-22 00:08:06,15.5,538.5292,0,0,,,,,,,16.41746,19.77106,20.78674,,239.9324
2021-07-22 00:08:28,15.5,538.5292,0,0,,,,,,,16.41746,19.77106,21.2383,,240.0857
2021-07-22 00:08:50,15.5,538.5292,0,0,,,,,,,16.41746,19.87568,20.17897,,240.3169
2021-07-22 00:09:01,15.5,538.5292,0,0,,,,,,,16.41746,20.19333,21.8418,,240.2642
2021-07-22 00:09:11,15.5,538.5292,0,0,,,,,,,16.41746,19.88567,20.77858,,240.4931
2021-07-22 00:09:22,15.5,538.5292,0,0,,,,,,,16.41746,20.10145,20.72107,,240.7609
2021-07-22 00:09:39,15.5,538.5292,0,0,,,,,,,16.41746,20.10145,19.76016,,240.532
2021-07-22 00:09:49,15.5,538.5292,0,0,,,,,,,16.41746,19.79947,20.75858,,240.6144
2021-07-22 00:10:06,15.5,538.5292,0,0,,,,,,,16.41746,20.02341,20.75858,,240.8501
2021-07-22 00:10:17,15.5,538.5292,0,0,,,,,,,16.41746,20.02341,20.75858,,240.7929
2021-07-22 00:10:27,15.5,538.5292,0,0,,,,,,,16.41746,20.02341,20.76242,,240.8066
2021-07-22 00:10:38,15.5,538.5292,0,0,,,,,,,16.41746,19.70529,20.18419,,240.7746
2021-07-22 00:10:49,15.5,538.5292,0,0,,,,,,,16.41746,19.99266,20.77268,,240.7563
2021-07-22 00:11:06,15.5,538.5292,0,0,,,,,,,16.41746,19.99266,20.28883,,240.8387
2021-07-22 00:11:16,15.5,538.5292,0,0,,,,,,,16.41746,19.92927,20.70513,,241.7084
2021-07-22 00:11:33,15.5,539.3324,0,0,,,,,,,16.44988,19.92927,20.70513,,241.3124
2021-07-22 00:11:54,15.5,539.3324,0,0,,,,,,,16.44988,19.49195,20.14061,,241.4475
2021-07-22 00:12:05,15.5,539.3324,0,0,,,,,,,16.44988,19.49195,20.14061,,241.4269
2021-07-22 00:12:22,15.5,539.3324,0,0,,,,,,,16.44988,19.37834,20.14061,,242.3538
2021-07-22 00:12:32,15.5,539.3324,0,0,,,,,,,16.44988,19.83551,20.01161,,242.1867
2021-07-22 00:12:43,15.5,539.3324,0,0,,,,,,,16.44988,19.44138,19.71503,,242.173
2021-07-22 00:12:54,15.5,539.3324,0,0,,,,,,,16.44988,19.45531,19.71503,,242.1295
2021-07-22 00:13:21,15.5,539.3324,0,0,,,,,,,16.44988,19.80732,19.96072,,242.1959
2021-07-22 00:13:38,15.5,539.3324,0,0,,,,,,,16.44988,19.80732,20.27676,,242.3241
2021-07-22 00:13:48,15.5,539.3324,0,0,,,,,,,16.44988,19.80732,20.27676,,242.5186
2021-07-22 00:13:59,15.5,539.3324,0,0,,,,,,,16.44988,19.7712,19.71743,,243.0427
2021-07-22 00:14:16,15.5,539.3324,0,0,,,,,,,16.44988,19.98557,19.71743,,242.4797
2021-07-22 00:14:32,15.5,539.3324,0,0,,,,,,,16.44988,19.74292,19.61156,,242.6284
2021-07-22 00:14:43,15.5,539.3324,0,0,,,,,,,16.44988,19.9279,19.61156,,242.3813
2021-07-22 00:14:54,15.5,539.3324,0,0,,,,,,,16.44988,19.9279,19.61156,,242.2554
2021-07-22 00:15:05,15.5,539.3324,0,0,,,,,,,16.44988,19.9279,19.61156,,242.1776
2021-07-22 00:15:15,15.5,539.3324,0,0,,,,,,,16.44988,19.9279,19.34562,,242.0082
2021-07-22 00:15:26,15.5,539.3324,0,0,,,,,,,16.44988,19.84583,19.34562,,241.8595
2021-07-22 00:15:43,15.5,539.3324,0,0,,,,,,,16.44988,19.36322,18.73095,,242.0288
2021-07-22 00:15:53,15.5,539.3324,0,0,,,,,,,16.44988,19.7938,18.73095,,242.1936
2021-07-22 00:16:10,15.5,539.3324,0,0,,,,,,,16.44988,19.7938,19.16299,,242.3355
2021-07-22 00:16:21,15.5,539.3324,0,0,,,,,,,16.44988,19.7938,19.61368,,242.2577
2021-07-22 00:16:31,15.5,539.3324,0,0,,,,,,,16.44988,19.7938,19.61368,,241.9373
2021-07-22 00:16:42,15.5,539.3324,0,0,,,,,,,16.44988,19.78664,19.61368,,242.3035
2021-07-22 00:16:59,15.5,539.3324,0,0,,,,,,,16.44988,19.78664,19.58821,,242.1913
2021-07-22 00:17:15,15.5,539.3324,0,0,,,,,,,16.44988,19.66513,19.31534,,242.1799
2021-07-22 00:17:26,15.5,539.3324,0,0,,,,,,,16.44988,20.06278,19.31534,,242.3172
2021-07-22 00:17:37,15.5,539.3324,0,0,,,,,,,16.44988,20.06278,19.31534,,242.1661
2021-07-22 00:17:47,15.5,539.3324,0,0,,,,,,,16.44988,19.71002,19.38051,,242.3126
2021-07-22 00:17:58,15.5,539.3324,0,0,,,,,,,16.44988,19.71002,19.07844,,241.9647
2021-07-22 00:18:04,15.5,539.3324,0,0,,,,,,,16.44988,19.83662,19.39824,,241.8869
2021-07-22 00:18:15,15.5,539.3324,0,0,,,,,,,16.44988,19.36719,19.04798,,241.5322
2021-07-22 00:18:36,15.5,539.3324,0,0,,,,,,,16.44988,19.74076,19.06191,,241.4955
2021-07-22 00:18:47,15.5,539.3324,0,0,,,,,,,16.44988,19.74076,19.07103,,241.4612
2021-07-22 00:19:04,15.5,539.3324,0,0,,,,,,,16.44988,19.43702,18.40068,,241.6077
2021-07-22 00:19:14,15.5,539.3324,0,0,,,,,,,16.44988,19.73299,19.29902,,241.5527
2021-07-22 00:19:25,15.5,539.3324,0,0,,,,,,,16.44988,19.73299,19.29902,,241.5436
2021-07-22 00:19:42,15.5,539.3324,0,0,,,,,,,16.44988,19.73299,19.26574,,241.6443
2021-07-22 00:19:52,15.5,539.3324,0,0,,,,,,,16.44988,19.45907,19.72488,,241.7221
2021-07-22 00:20:03,15.5,539.3324,0,0,,,,,,,16.44988,19.85811,19.72488,,241.7954
2021-07-22 00:20:20,15.5,539.3324,0,0,,,,,,,16.44988,19.85811,19.61324,,241.42
2021-07-22 00:20:30,15.5,539.3324,0,0,,,,,,,16.44988,19.85811,19.20919,,241.2827
2021-07-22 00:20:41,15.5,539.3324,0,0,,,,,,,16.44988,19.32577,19.35136,,241.2529
2021-07-22 00:20:58,15.5,539.3324,0,0,,,,,,,16.44988,19.67347,19.73415,,240.6167
2021-07-22 00:21:09,15.5,539.3324,0,0,,,,,,,16.44988,19.67347,19.55305,,240.7471
2021-07-22 00:21:19,15.5,539.3324,0,0,,,,,,,16.44988,19.67347,19.90319,,241.4223
2021-07-22 00:21:36,15.5,538.0775,0,0,,,,,,,16.44988,19.67347,19.54368,,241.3788
2021-07-22 00:21:47,15.5,538.0775,0,0,,,,,,,16.44988,19.67347,19.89644,,241.4932
2021-07-22 00:21:57,15.5,538.0775,0,0,,,,,,,16.44988,19.47324,19.46772,,241.6214
2021-07-22 00:22:08,15.5,538.0775,0,0,,,,,,,16.44988,19.62779,19.74324,,241.42
2021-07-22 00:22:19,15.5,538.0775,0,0,,,,,,,16.44988,19.29138,19.41369,,241.4887
2021-07-22 00:22:35,15.5,538.0775,0,0,,,,,,,16.44988,19.67329,19.78921,,241.2369
2021-07-22 00:22:46,15.5,538.0775,0,0,,,,,,,16.44988,19.67329,19.78921,,241.6145
2021-07-22 00:23:13,15.5,538.0775,0,0,,,,,,,16.44988,19.29961,19.6059,,241.4795
2021-07-22 00:23:24,15.5,538.0775,0,0,,,,,,,16.44988,19.86417,20.13156,,241.3513
2021-07-22 00:23:41,15.5,538.0775,0,0,,,,,,,16.44988,19.41249,20.13156,,241.4383
2021-07-22 00:23:51,15.5,538.0775,0,0,,,,,,,16.44988,19.41249,19.58216,,241.4017
2021-07-22 00:24:02,15.5,538.0775,0,0,,,,,,,16.44988,19.41249,19.68244,,240.9508
2021-07-22 00:24:19,15.5,538.0775,0,0,,,,,,,16.44988,19.42039,20.18726,,240.6648
2021-07-22 00:24:35,15.5,538.0775,0,0,,,,,,,16.44988,19.55035,19.82454,,240.619
2021-07-22 00:24:46,15.5,538.0775,0,0,,,,,,,16.44988,19.33649,19.31343,,240.5732
2021-07-22 00:24:57,15.5,538.0775,0,0,,,,,,,16.44988,19.33649,19.31343,,240.4496
2021-07-22 00:25:08,15.5,538.0775,0,0,,,,,,,16.44988,19.79897,19.83456,,240.4451
2021-07-22 00:25:18,15.5,538.0775,0,0,,,,,,,16.44988,19.79897,19.83456,,240.5229
2021-07-22 00:25:29,15.5,538.0775,0,0,,,,,,,16.44988,19.27094,19.3278,,240.6602
2021-07-22 00:25:46,15.5,538.0775,0,0,,,,,,,16.44988,19.27094,19.3278,,240.825
2021-07-22 00:25:56,15.5,538.0775,0,0,,,,,,,16.44988,19.70891,19.7993,,240.8021
2021-07-22 00:26:13,15.5,538.0775,0,0,,,,,,,16.44988,19.24588,19.33738,,240.8936
2021-07-22 00:26:24,15.5,538.0775,0,0,,,,,,,16.44988,19.30766,19.33738,,241.1728
2021-07-22 00:26:34,15.5,538.0775,0,0,,,,,,,16.44988,18.5592,19.42114,,241.2461
2021-07-22 00:26:45,15.5,538.0775,0,0,,,,,,,16.44988,19.06031,19.78675,,241.1705
2021-07-22 00:26:56,15.5,538.0775,0,0,,,,,,,16.44988,18.8306,19.16286,,241.1179
2021-07-22 00:27:12,15.5,538.0775,0,0,,,,,,,16.44988,18.8306,19.66399,,241.182
2021-07-22 00:27:29,15.5,538.0775,0,0,,,,,,,16.44988,19.10946,19.27062,,241.2186
2021-07-22 00:27:40,15.5,538.0775,0,0,,,,,,,16.44988,19.43091,20.06188,,241.008
2021-07-22 00:27:50,15.5,538.0775,0,0,,,,,,,16.44988,19.14038,19.69294,,241.1431
2021-07-22 00:28:12,15.5,538.0775,0,0,,,,,,,16.44988,19.36869,19.92475,,241.1408
2021-07-22 00:28:28,15.5,538.0775,0,0,,,,,,,16.44988,19.72821,20.37048,,240.7792
2021-07-22 00:28:45,15.5,538.0775,0,0,,,,,,,16.44988,19.27362,20.01775,,240.3718
2021-07-22 00:28:56,15.5,538.0775,0,0,,,,,,,16.44988,19.27362,20.01775,,240.2757
2021-07-22 00:29:06,15.5,538.0775,0,0,,,,,,,16.44988,19.32978,20.01775,,239.9278
2021-07-22 00:29:17,15.5,538.0775,0,0,,,,,,,16.44988,19.57914,20.9732,,239.8729
2021-07-22 00:29:28,15.5,538.0775,0,0,,,,,,,16.44988,19.57914,20.24375,,239.7905
2021-07-22 00:29:44,15.5,538.0775,0,0,,,,,,,16.44988,19.57914,20.39243,,239.7218
2021-07-22 00:29:55,15.5,538.0775,0,0,,,,,,,16.44988,19.18264,19.973,,239.557
2021-07-22 00:30:12,15.5,538.0775,0,0,,,,,,,16.44988,19.18264,20.21639,,239.3373
2021-07-22 00:30:28,15.5,538.0775,0,0,,,,,,,16.44988,19.18264,20.46928,,239.4197
2021-07-22 00:30:39,15.5,537.5943,0,0,,,,,,,16.44988,19.18264,20.46928,,239.2847
2021-07-22 00:30:50,15.5,537.5943,0,0,,,,,,,16.44988,19.39673,20.1738,,239.6074
2021-07-22 00:31:01,15.5,537.5943,0,0,,,,,,,16.44988,19.70284,20.88626,,239.5296
2021-07-22 00:31:11,15.5,537.5943,0,0,,,,,,,16.44988,19.70284,20.88626,,239.6417
2021-07-22 00:31:22,15.5,537.5943,0,0,,,,,,,16.44988,19.27065,20.21306,,238.8224
2021-07-22 00:31:38,15.5,537.5943,0,0,,,,,,,16.44988,19.27065,20.41368,,237.9641
2021-07-22 00:31:55,15.5,537.5943,0,0,,,,,,,16.44988,19.34159,20.33591,,238.2182
2021-07-22 00:32:06,15.5,537.5943,0,0,,,,,,,16.44988,19.34159,20.33591,,238.1884
2021-07-22 00:32:17,15.5,537.5943,0,0,,,,,,,16.44988,19.34159,20.79768,,237.4903
2021-07-22 00:32:27,15.5,537.5943,0,0,,,,,,,16.44988,19.34159,20.79768,,237.5109
2021-07-22 00:32:49,15.5,537.5943,0,0,,,,,,,16.61581,19.64619,20.27018,,237.3919
2021-07-22 00:33:11,15.5,537.5943,0,0,,,,,,,16.61581,19.64619,20.27018,,237.0113
2021-07-22 00:33:22,15.5,537.5943,0,0,,,,,,,16.61581,19.64619,20.57606,,236.5108
2021-07-22 00:33:43,15.5,537.5943,0,0,,,,,,,16.61581,19.64619,20.13798,,236.7786
2021-07-22 00:33:54,15.5,537.5943,0,0,,,,,,,16.61581,19.38064,20.58449,,236.7969
2021-07-22 00:34:11,15.5,537.5943,0,0,,,,,,,16.61581,19.50888,19.95926,,236.7832
2021-07-22 00:34:22,15.5,537.5943,0,0,,,,,,,16.61581,19.50888,19.95926,,236.8289
2021-07-22 00:34:32,15.5,537.5943,0,0,,,,,,,16.61581,19.50888,19.78209,,236.8473
2021-07-22 00:34:43,15.5,537.5943,0,0,,,,,,,16.61581,19.25106,19.78209,,236.7145
2021-07-22 00:35:00,15.5,537.5943,0,0,,,,,,,16.61581,19.25106,19.78209,,236.9571
2021-07-22 00:35:10,15.5,537.5943,0,0,,,,,,,16.61581,19.65525,20.53687,,235.7418
2021-07-22 00:35:32,15.3,537.5943,0,0,,,,,,,16.61581,19.65525,20.69674,,235.9958
2021-07-22 00:35:48,15.3,537.5943,0,0,,,,,,,16.61581,19.65525,20.69674,,235.7921
2021-07-22 00:36:05,15.3,537.5943,0,0,,,,,,,16.61581,19.59216,20.72753,,235.6937
2021-07-22 00:36:16,15.3,537.5943,0,0,,,,,,,16.61581,19.59216,20.72753,,235.7487
2021-07-22 00:36:26,15.3,537.5943,0,0,,,,,,,16.61581,19.59216,20.15161,,235.7578
2021-07-22 00:36:37,15.3,537.0861,0,0,,,,,,,16.61581,19.59216,20.15161,,235.5404
2021-07-22 00:36:54,15.3,537.0861,0,0,,,,,,,16.61581,19.59216,20.04589,,234.6982
2021-07-22 00:37:05,15.3,537.0861,0,0,,,,,,,16.61581,19.59216,20.26152,,234.998
2021-07-22 00:37:15,15.3,537.0861,0,0,,,,,,,16.61581,19.58947,20.04148,,235.0849
2021-07-22 00:37:26,15.3,537.0861,0,0,,,,,,,16.61581,19.58947,20.04148,,235.0163
2021-07-22 00:37:43,15.3,537.0861,0,0,,,,,,,16.61581,20.01901,20.70911,,234.8149
2021-07-22 00:37:53,15.3,537.0861,0,0,,,,,,,16.61581,20.01901,20.14615,,234.8446
2021-07-22 00:38:10,15.3,537.0861,0,0,,,,,,,16.61581,19.62708,19.84264,,233.8124
2021-07-22 00:38:21,15.3,537.0861,0,0,,,,,,,16.61581,19.62708,19.84264,,234.1375
2021-07-22 00:38:31,15.3,537.0861,0,0,,,,,,,16.61581,19.62708,19.84264,,234.0596
2021-07-22 00:38:42,15.3,537.0861,0,0,,,,,,,16.61581,19.62708,20.16942,,234.1191
2021-07-22 00:38:59,15.3,537.0861,0,0,,,,,,,16.61581,19.62708,19.82453,,234.1237
2021-07-22 00:39:09,15.3,537.0861,0,0,,,,,,,16.61581,19.62708,19.82453,,234.0985
2021-07-22 00:39:20,15.3,537.0861,0,0,,,,,,,16.61581,19.59595,20.04935,,233.5927
2021-07-22 00:39:42,15.3,537.0861,0,0,,,,,,,16.61581,19.44221,19.92564,,233.4646
2021-07-22 00:39:58,15.3,537.0861,0,0,,,,,,,16.61581,19.44221,20.28086,,233.0045
2021-07-22 00:40:09,15.3,537.0861,0,0,,,,,,,16.61581,19.44221,19.91358,,233.119
2021-07-22 00:40:26,15.3,537.0861,0,0,,,,,,,16.61581,19.44221,19.91358,,232.318
2021-07-22 00:40:36,15.3,537.0861,0,0,,,,,,,16.61581,19.44221,20.34923,,232.5354
2021-07-22 00:40:53,15.3,537.0861,0,0,,,,,,,16.61581,19.44221,20.34923,,233.3776
2021-07-22 00:41:04,15.3,537.0861,0,0,,,,,,,16.61581,19.44221,20.20513,,232.8924
2021-07-22 00:41:14,15.3,537.0861,0,0,,,,,,,16.61581,19.68754,20.20513,,232.9771
2021-07-22 00:41:25,15.3,537.0861,0,0,,,,,,,16.61581,19.68754,20.41574,,232.8741
2021-07-22 00:41:42,15.3,537.0861,0,0,,,,,,,16.61581,19.68754,20.3545,,233.0434
2021-07-22 00:41:52,15.3,537.0861,0,0,,,,,,,16.61581,19.69614,20.70542,,232.7688
2021-07-22 00:42:03,15.3,537.0861,0,0,,,,,,,16.61581,19.69614,20.31599,,232.6407
2021-07-22 00:42:20,15.3,537.0861,0,0,,,,,,,16.61581,19.69614,20.31599,,232.4164
2021-07-22 00:42:30,15.3,537.0861,0,0,,,,,,,16.61581,19.69614,20.31599,,231.9632
2021-07-22 00:42:47,15.3,537.0861,0,0,,,,,,,16.61581,19.69614,20.55129,,231.9678
2021-07-22 00:43:08,15.3,537.0861,0,0,,,,,,,16.61581,19.69614,20.88403,,231.716
2021-07-22 00:43:25,15.3,537.0861,0,0,,,,,,,16.61581,19.69614,20.19449,,231.6977
2021-07-22 00:43:36,15.3,537.0861,0,0,,,,,,,16.61581,19.69614,20.56556,,231.8121
2021-07-22 00:43:46,15.3,537.0861,0,0,,,,,,,16.61581,19.69614,20.17942,,231.8304
2021-07-22 00:44:03,15.3,537.0861,0,0,,,,,,,16.61581,19.68502,20.76873,,232.2058
2021-07-22 00:44:24,15.3,537.0861,0,0,,,,,,,16.02075,19.93125,20.31003,,232.0135
2021-07-22 00:44:35,15.3,537.0861,0,0,,,,,,,16.02075,19.93125,20.4529,,232.1417
2021-07-22 00:44:52,15.3,537.0861,0,0,,,,,,,16.02075,19.66165,20.26708,,231.993
2021-07-22 00:45:02,15.3,537.0861,0,0,,,,,,,16.02075,19.66165,21.29779,,232.4026
2021-07-22 00:45:13,15.3,537.0861,0,0,,,,,,,16.02075,19.66165,21.29779,,232.2104
2021-07-22 00:45:24,15.3,537.0861,0,0,,,,,,,16.02075,19.85529,20.61186,,232.453
2021-07-22 00:45:40,15.3,537.0861,0,0,,,,,,,16.02075,19.85529,20.61186,,231.9083
2021-07-22 00:45:57,15.3,537.0861,0,0,,,,,,,16.02075,19.85529,20.61186,,231.6474
2021-07-22 00:46:08,15.3,537.0861,0,0,,,,,,,16.02075,19.85529,20.61186,,231.6313
2021-07-22 00:46:18,15.3,537.0861,0,0,,,,,,,16.02075,19.85529,20.75928,,231.2354
2021-07-22 00:46:29,15.3,537.0861,0,0,,,,,,,16.02075,19.85529,20.75928,,231.2194
2021-07-22 00:46:40,15.3,537.0861,0,0,,,,,,,16.02075,19.85529,20.25781,,231.2491
2021-07-22 00:46:56,15.3,537.0861,0,0,,,,,,,16.02075,19.85529,20.25781,,231.1118
2021-07-22 00:47:13,15.3,540.2611,0,0,,,,,,,16.02075,19.85529,20.72164,,231.2949
2021-07-22 00:47:24,15.3,540.2611,0,0,,,,,,,16.02075,19.53876,20.19104,,231.2125
2021-07-22 00:47:34,15.3,540.2611,0,0,,,,,,,16.02075,19.53876,20.63989,,231.4642
2021-07-22 00:47:45,15.3,540.2611,0,0,,,,,,,16.02075,19.76493,20.30119,,231.5444
2021-07-22 00:47:51,15.3,540.2611,0,0,,,,,,,16.02075,19.57015,20.74504,,231.5009
2021-07-22 00:48:02,15.3,540.2611,0,0,,,,,,,16.02075,19.57015,20.74504,,231.5237
2021-07-22 00:48:12,15.3,540.2611,0,0,,,,,,,16.02075,19.57015,20.74504,,232.2905
2021-07-22 00:48:23,15.3,540.2611,0,0,,,,,,,16.02075,19.57015,19.95539,,231.5283
2021-07-22 00:48:34,15.3,540.2611,0,0,,,,,,,16.02075,19.91905,20.22727,,231.4368
2021-07-22 00:48:51,15.3,540.2611,0,0,,,,,,,16.02075,20.23904,19.71044,,231.3727
2021-07-22 00:49:01,15.3,540.2611,0,0,,,,,,,16.02075,20.23904,19.88648,,231.5787
2021-07-22 00:49:12,15.3,540.2611,0,0,,,,,,,16.02075,19.88798,19.57735,,230.9882
2021-07-22 00:49:29,15.3,540.2611,0,0,,,,,,,16.02075,19.88798,19.57735,,230.5534
2021-07-22 00:49:39,15.3,540.2611,0,0,,,,,,,16.02075,19.88798,20.00644,,231.2537
2021-07-22 00:49:50,15.3,540.2611,0,0,,,,,,,16.02075,20.42291,20.10659,,231.0592
2021-07-22 00:50:07,15.3,540.2611,0,0,,,,,,,16.02075,19.8939,19.71533,,231.3429
2021-07-22 00:50:23,15.3,540.2611,0,0,,,,,,,16.02075,20.02021,20.05807,,231.5009
2021-07-22 00:50:34,15.3,540.2611,0,0,,,,,,,16.02075,20.02021,20.05807,,231.2674
2021-07-22 00:50:45,15.3,540.2611,0,0,,,,,,,16.02075,20.02021,19.92153,,231.2422
2021-07-22 00:50:55,15.3,540.2611,0,0,,,,,,,16.02075,19.788,19.45995,,231.3201
2021-07-22 00:51:06,15.3,540.2611,0,0,,,,,,,16.02075,19.788,20.11336,,231.4185
2021-07-22 00:51:23,15.3,540.2611,0,0,,,,,,,16.02075,19.788,20.11384,,231.6107
2021-07-22 00:51:33,15.3,540.2611,0,0,,,,,,,16.02075,20.20118,20.11384,,231.5833
2021-07-22 00:51:50,15.3,540.2611,0,0,,,,,,,16.02075,20.20118,20.02417,,231.7435
2021-07-22 00:52:01,15.3,540.2611,0,0,,,,,,,16.02075,20.20118,20.02417,,231.6565
2021-07-22 00:52:11,15.3,540.2611,0,0,,,,,,,16.02075,20.20118,20.08565,,231.5238
2021-07-22 00:52:22,15.3,540.2611,0,0,,,,,,,16.02075,20.20118,19.76615,,231.5833
